,antenna,eclipse_state,end_time,id,max_el,satellite,start_time,terminator_time,lost_imagery,midpoint,duration,utility
469,ground_site1_2a,"[False, False]",2017-02-16 13:05:52.241382,7198469,38.02,sat3,2017-02-16 12:57:04.241382,,2376.0,2017-02-16 13:01:28.241382,528.0,8377.75812119
470,ground_site1_2b,"[False, False]",2017-02-16 13:05:52.303319,7198470,38.01,sat3,2017-02-16 12:57:04.303319,,2376.0,2017-02-16 13:01:28.303319,528.0,8377.75812119
471,ground_site1_2c,"[False, False]",2017-02-16 13:05:52.365185,7198471,38.01,sat3,2017-02-16 12:57:04.365185,,2376.0,2017-02-16 13:01:28.365185,528.0,8377.75812119
472,ground_site1_1,"[False, False]",2017-02-16 13:11:08.945365,7198479,34.5,sat4,2017-02-16 13:02:26.945365,,2349.0,2017-02-16 13:06:47.945365,522.0,9404.68071495
473,ground_site1_1a,"[False, False]",2017-02-16 13:11:09.007335,7198480,34.5,sat4,2017-02-16 13:02:27.007335,,2349.0,2017-02-16 13:06:48.007335,522.0,9404.68071495
474,ground_site1_2,"[False, False]",2017-02-16 13:11:09.069281,7198481,34.49,sat4,2017-02-16 13:02:27.069281,,2349.0,2017-02-16 13:06:48.069281,522.0,9404.68071495
475,ground_site1_2a,"[False, False]",2017-02-16 13:11:09.131311,7198482,34.5,sat4,2017-02-16 13:02:27.131311,,2349.0,2017-02-16 13:06:48.131311,522.0,9404.68071495
476,ground_site1_2b,"[False, False]",2017-02-16 13:11:09.193489,7198483,34.49,sat4,2017-02-16 13:02:27.193489,,2349.0,2017-02-16 13:06:48.193489,522.0,9404.68071495
477,ground_site1_2c,"[False, False]",2017-02-16 13:11:09.255528,7198484,34.49,sat4,2017-02-16 13:02:27.255528,,2349.0,2017-02-16 13:06:48.255528,522.0,9404.68071495
478,ground_site1_1,"[False, False]",2017-02-16 13:21:24.248313,7198544,30.19,sat5,2017-02-16 13:12:52.248313,,2304.0,2017-02-16 13:17:08.248313,512.0,8062.26339155
479,ground_site1_1a,"[False, False]",2017-02-16 13:21:24.318126,7198545,30.19,sat5,2017-02-16 13:12:52.318126,,2304.0,2017-02-16 13:17:08.318126,512.0,8062.26339155
480,ground_site1_2,"[False, False]",2017-02-16 13:21:24.387704,7198546,30.18,sat5,2017-02-16 13:12:52.387704,,2304.0,2017-02-16 13:17:08.387704,512.0,8062.26339155
481,ground_site1_2a,"[False, False]",2017-02-16 13:21:24.457330,7198547,30.18,sat5,2017-02-16 13:12:52.457330,,2304.0,2017-02-16 13:17:08.457330,512.0,8062.26339155
482,ground_site1_2b,"[False, False]",2017-02-16 13:21:24.526983,7198548,30.18,sat5,2017-02-16 13:12:52.526983,,2304.0,2017-02-16 13:17:08.526983,512.0,8062.26339155
483,ground_site1_2c,"[False, False]",2017-02-16 13:21:24.596720,7198549,30.18,sat5,2017-02-16 13:12:52.596720,,2304.0,2017-02-16 13:17:08.596720,512.0,8062.26339155
484,ground_site1_1,"[False, False]",2017-02-16 13:23:54.007182,7198586,28.74,sat6,2017-02-16 13:15:26.007182,,2286.0,2017-02-16 13:19:40.007182,508.0,8284.80645067
485,ground_site1_1a,"[False, False]",2017-02-16 13:23:53.076862,7198579,28.74,sat6,2017-02-16 13:15:26.076862,,2281.5,2017-02-16 13:19:39.576862,507.0,8268.49777656
486,ground_site1_2,"[False, False]",2017-02-16 13:23:53.146935,7198580,28.73,sat6,2017-02-16 13:15:26.146935,,2281.5,2017-02-16 13:19:39.646935,507.0,8268.49777656
487,ground_site1_2a,"[False, False]",2017-02-16 13:23:53.216633,7198581,28.73,sat6,2017-02-16 13:15:26.216633,,2281.5,2017-02-16 13:19:39.716633,507.0,8268.49777656
488,ground_site1_2b,"[False, False]",2017-02-16 13:23:53.286579,7198582,28.73,sat6,2017-02-16 13:15:26.286579,,2281.5,2017-02-16 13:19:39.786579,507.0,8268.49777656
489,ground_site1_2c,"[False, False]",2017-02-16 13:23:53.357017,7198583,28.73,sat6,2017-02-16 13:15:26.357017,,2281.5,2017-02-16 13:19:39.857017,507.0,8268.49777656
490,ground_site1_2,"[False, False]",2017-02-16 13:37:05.594172,7198702,24.42,sat7,2017-02-16 13:28:53.594172,,2214.0,2017-02-16 13:32:59.594172,492.0,8579.11459367
491,ground_site1_2a,"[False, False]",2017-02-16 13:37:05.664187,7198703,24.43,sat7,2017-02-16 13:28:53.664187,,2214.0,2017-02-16 13:32:59.664187,492.0,8579.11459367
492,ground_site1_2b,"[False, False]",2017-02-16 13:37:04.734411,7198704,24.42,sat7,2017-02-16 13:28:53.734411,,2209.5,2017-02-16 13:32:59.234411,491.0,8561.67736888
493,ground_site1_2c,"[False, False]",2017-02-16 13:37:04.804534,7198705,24.42,sat7,2017-02-16 13:28:53.804534,,2209.5,2017-02-16 13:32:59.304534,491.0,8561.67736888
494,ground_site1_1,"[False, False]",2017-02-16 13:37:05.453958,7198700,24.43,sat7,2017-02-16 13:28:54.453958,,2209.5,2017-02-16 13:32:59.953958,491.0,8561.67736888
495,ground_site1_1a,"[False, False]",2017-02-16 13:37:05.524225,7198701,24.43,sat7,2017-02-16 13:28:54.524225,,2209.5,2017-02-16 13:33:00.024225,491.0,8561.67736888
496,ground_site1_1,"[False, False]",2017-02-16 13:44:48.399981,7198791,22.17,sat8,2017-02-16 13:36:48.399981,,2160.0,2017-02-16 13:40:48.399981,480.0,7514.5402941
497,ground_site1_1a,"[False, False]",2017-02-16 13:44:48.468561,7198792,22.17,sat8,2017-02-16 13:36:48.468561,,2160.0,2017-02-16 13:40:48.468561,480.0,7514.5402941
498,ground_site1_2,"[False, False]",2017-02-16 13:44:48.537069,7198793,22.17,sat8,2017-02-16 13:36:48.537069,,2160.0,2017-02-16 13:40:48.537069,480.0,7514.5402941
499,ground_site1_2a,"[False, False]",2017-02-16 13:44:47.605681,7198794,22.17,sat8,2017-02-16 13:36:48.605681,,2155.5,2017-02-16 13:40:48.105681,479.0,7498.88500182
500,ground_site1_2b,"[False, False]",2017-02-16 13:44:47.674425,7198795,22.17,sat8,2017-02-16 13:36:48.674425,,2155.5,2017-02-16 13:40:48.174425,479.0,7498.88500182
501,ground_site1_2c,"[False, False]",2017-02-16 13:44:47.743161,7198796,22.17,sat8,2017-02-16 13:36:48.743161,,2155.5,2017-02-16 13:40:48.243161,479.0,7498.88500182
502,ground_site1_1,"[False, False]",2017-02-16 13:53:32.154057,7198858,19.89,sat9,2017-02-16 13:45:47.154057,,2092.5,2017-02-16 13:49:39.654057,465.0,6846.92745097
503,ground_site1_1a,"[False, False]",2017-02-16 13:53:32.222839,7198859,19.89,sat9,2017-02-16 13:45:47.222839,,2092.5,2017-02-16 13:49:39.722839,465.0,6846.92745097
504,ground_site1_2,"[False, False]",2017-02-16 13:53:32.291744,7198852,19.89,sat9,2017-02-16 13:45:47.291744,,2092.5,2017-02-16 13:49:39.791744,465.0,6846.92745097
505,ground_site1_2a,"[False, False]",2017-02-16 13:53:32.360625,7198853,19.89,sat9,2017-02-16 13:45:47.360625,,2092.5,2017-02-16 13:49:39.860625,465.0,6846.92745097
506,ground_site1_2b,"[False, False]",2017-02-16 13:53:32.430023,7198854,19.88,sat9,2017-02-16 13:45:47.430023,,2092.5,2017-02-16 13:49:39.930023,465.0,6846.92745097
507,ground_site1_2c,"[False, False]",2017-02-16 13:53:32.498780,7198855,19.88,sat9,2017-02-16 13:45:47.498780,,2092.5,2017-02-16 13:49:39.998780,465.0,6846.92745097
508,ground_site1_1,"[False, False]",2017-02-16 14:00:39.585828,7198900,18.29,sat10,2017-02-16 13:53:06.585828,,2038.5,2017-02-16 13:56:53.085828,453.0,7047.84536981
509,ground_site1_1a,"[False, False]",2017-02-16 14:00:39.654904,7198901,18.29,sat10,2017-02-16 13:53:06.654904,,2038.5,2017-02-16 13:56:53.154904,453.0,7047.84536981
510,ground_site1_2,"[False, False]",2017-02-16 14:00:39.723715,7198902,18.28,sat10,2017-02-16 13:53:06.723715,,2038.5,2017-02-16 13:56:53.223715,453.0,7047.84536981
511,ground_site1_2a,"[False, False]",2017-02-16 14:00:39.792643,7198903,18.28,sat10,2017-02-16 13:53:06.792643,,2038.5,2017-02-16 13:56:53.292643,453.0,7047.84536981
512,ground_site1_2b,"[False, False]",2017-02-16 14:00:39.863830,7198904,18.28,sat10,2017-02-16 13:53:06.863830,,2038.5,2017-02-16 13:56:53.363830,453.0,7047.84536981
513,ground_site1_2c,"[False, False]",2017-02-16 14:00:38.932470,7198905,18.28,sat10,2017-02-16 13:53:06.932470,,2034.0,2017-02-16 13:56:52.932470,452.0,7032.28721226
514,ground_site1_1,"[False, False]",2017-02-16 14:08:52.831137,7198965,16.62,sat11,2017-02-16 14:01:35.831137,,1966.5,2017-02-16 14:05:14.331137,437.0,8046.74966476
515,ground_site1_1a,"[False, False]",2017-02-16 14:08:52.899507,7198966,16.62,sat11,2017-02-16 14:01:35.899507,,1966.5,2017-02-16 14:05:14.399507,437.0,8046.74966476
516,ground_site1_2,"[False, False]",2017-02-16 14:08:52.968158,7198967,16.62,sat11,2017-02-16 14:01:35.968158,,1966.5,2017-02-16 14:05:14.468158,437.0,8046.74966476
517,ground_site1_2a,"[False, False]",2017-02-16 14:08:53.036816,7198968,16.62,sat11,2017-02-16 14:01:36.036816,,1966.5,2017-02-16 14:05:14.536816,437.0,8046.74966476
518,ground_site1_2b,"[False, False]",2017-02-16 14:08:53.105537,7198969,16.61,sat11,2017-02-16 14:01:36.105537,,1966.5,2017-02-16 14:05:14.605537,437.0,8046.74966476
519,ground_site1_2c,"[False, False]",2017-02-16 14:08:53.174684,7198970,16.61,sat11,2017-02-16 14:01:36.174684,,1966.5,2017-02-16 14:05:14.674684,437.0,8046.74966476
520,ground_site1_1,"[False, False]",2017-02-16 14:15:29.717837,7199025,15.35,sat12,2017-02-16 14:08:26.717837,,1903.5,2017-02-16 14:11:58.217837,423.0,7092.97464237
521,ground_site1_1a,"[False, False]",2017-02-16 14:15:29.788365,7199026,15.35,sat12,2017-02-16 14:08:26.788365,,1903.5,2017-02-16 14:11:58.288365,423.0,7092.97464237
522,ground_site1_2,"[False, False]",2017-02-16 14:15:29.857436,7199027,15.35,sat12,2017-02-16 14:08:26.857436,,1903.5,2017-02-16 14:11:58.357436,423.0,7092.97464237
523,ground_site1_2a,"[False, False]",2017-02-16 14:15:29.926630,7199028,15.35,sat12,2017-02-16 14:08:26.926630,,1903.5,2017-02-16 14:11:58.426630,423.0,7092.97464237
524,ground_site1_2b,"[False, False]",2017-02-16 14:15:29.995790,7199029,15.35,sat12,2017-02-16 14:08:26.995790,,1903.5,2017-02-16 14:11:58.495790,423.0,7092.97464237
525,ground_site1_2c,"[False, False]",2017-02-16 14:15:30.065054,7199030,15.35,sat12,2017-02-16 14:08:27.065054,,1903.5,2017-02-16 14:11:58.565054,423.0,7092.97464237
526,ground_site1_1,"[False, False]",2017-02-16 14:24:18.995962,7199105,13.91,sat1,2017-02-16 14:17:33.995962,,1822.5,2017-02-16 14:20:56.495962,405.0,7265.85780653
527,ground_site1_1a,"[False, False]",2017-02-16 14:24:19.064865,7199106,13.91,sat1,2017-02-16 14:17:34.064865,,1822.5,2017-02-16 14:20:56.564865,405.0,7265.85780653
528,ground_site1_2,"[False, False]",2017-02-16 14:24:19.134308,7199107,13.91,sat1,2017-02-16 14:17:34.134308,,1822.5,2017-02-16 14:20:56.634308,405.0,7265.85780653
529,ground_site1_2a,"[False, False]",2017-02-16 14:24:19.203303,7199108,13.91,sat1,2017-02-16 14:17:34.203303,,1822.5,2017-02-16 14:20:56.703303,405.0,7265.85780653
530,ground_site1_2b,"[False, False]",2017-02-16 14:24:19.272125,7199109,13.91,sat1,2017-02-16 14:17:34.272125,,1822.5,2017-02-16 14:20:56.772125,405.0,7265.85780653
531,ground_site1_2c,"[False, False]",2017-02-16 14:24:19.341813,7199110,13.91,sat1,2017-02-16 14:17:34.341813,,1822.5,2017-02-16 14:20:56.841813,405.0,7265.85780653
532,ground_site1_1a,"[False, False]",2017-02-16 14:36:13.704933,7199893,12.39,sat2,2017-02-16 14:29:51.704933,,1719.0,2017-02-16 14:33:02.704933,382.0,7222.46970785
533,ground_site1_2,"[False, False]",2017-02-16 14:36:13.774607,7199894,12.39,sat2,2017-02-16 14:29:51.774607,,1719.0,2017-02-16 14:33:02.774607,382.0,7222.46970785
534,ground_site1_2a,"[False, False]",2017-02-16 14:36:13.844350,7199895,12.39,sat2,2017-02-16 14:29:51.844350,,1719.0,2017-02-16 14:33:02.844350,382.0,7222.46970785
535,ground_site1_2b,"[False, False]",2017-02-16 14:36:12.914034,7199896,12.39,sat2,2017-02-16 14:29:51.914034,,1714.5,2017-02-16 14:33:02.414034,381.0,7203.56271908
536,ground_site1_2c,"[False, False]",2017-02-16 14:36:12.983861,7199897,12.39,sat2,2017-02-16 14:29:51.983861,,1714.5,2017-02-16 14:33:02.483861,381.0,7203.56271908
537,ground_site1_1,"[False, False]",2017-02-16 14:36:13.627650,7199892,12.39,sat2,2017-02-16 14:29:52.627650,,1714.5,2017-02-16 14:33:03.127650,381.0,7203.56271908
538,ground_site1_2c,"[False, False]",2017-02-16 14:37:34.778037,7199905,12.18,sat3,2017-02-16 14:31:16.778037,,1701.0,2017-02-16 14:34:25.778037,378.0,5997.7132004
539,ground_site1_1,"[False, False]",2017-02-16 14:37:35.429968,7199900,12.19,sat3,2017-02-16 14:31:17.429968,,1701.0,2017-02-16 14:34:26.429968,378.0,5997.7132004
540,ground_site1_1a,"[False, False]",2017-02-16 14:37:35.499462,7199901,12.19,sat3,2017-02-16 14:31:17.499462,,1701.0,2017-02-16 14:34:26.499462,378.0,5997.7132004
541,ground_site1_2,"[False, False]",2017-02-16 14:37:34.569104,7199902,12.19,sat3,2017-02-16 14:31:17.569104,,1696.5,2017-02-16 14:34:26.069104,377.0,5981.84623426
542,ground_site1_2a,"[False, False]",2017-02-16 14:37:34.638713,7199903,12.19,sat3,2017-02-16 14:31:17.638713,,1696.5,2017-02-16 14:34:26.138713,377.0,5981.84623426
543,ground_site1_2b,"[False, False]",2017-02-16 14:37:34.708366,7199904,12.18,sat3,2017-02-16 14:31:17.708366,,1696.5,2017-02-16 14:34:26.208366,377.0,5981.84623426
544,ground_site1_1,"[False, False]",2017-02-16 14:42:45.065848,7199939,11.42,sat4,2017-02-16 14:36:42.065848,,1633.5,2017-02-16 14:39:43.565848,363.0,6540.03658913
545,ground_site1_1a,"[False, False]",2017-02-16 14:42:45.134779,7199940,11.42,sat4,2017-02-16 14:36:42.134779,,1633.5,2017-02-16 14:39:43.634779,363.0,6540.03658913
546,ground_site1_2,"[False, False]",2017-02-16 14:42:45.203800,7199942,11.42,sat4,2017-02-16 14:36:42.203800,,1633.5,2017-02-16 14:39:43.703800,363.0,6540.03658913
547,ground_site1_2a,"[False, False]",2017-02-16 14:42:45.272826,7199943,11.42,sat4,2017-02-16 14:36:42.272826,,1633.5,2017-02-16 14:39:43.772826,363.0,6540.03658913
548,ground_site1_2b,"[False, False]",2017-02-16 14:42:45.342088,7199944,11.42,sat4,2017-02-16 14:36:42.342088,,1633.5,2017-02-16 14:39:43.842088,363.0,6540.03658913
549,ground_site1_2c,"[False, False]",2017-02-16 14:42:45.411120,7199945,11.42,sat4,2017-02-16 14:36:42.411120,,1633.5,2017-02-16 14:39:43.911120,363.0,6540.03658913
550,ground_site1_1,"[False, False]",2017-02-16 14:52:48.366160,7200084,10.39,sat5,2017-02-16 14:47:08.366160,,1530.0,2017-02-16 14:49:58.366160,340.0,5353.84678345
551,ground_site1_1a,"[False, False]",2017-02-16 14:52:48.435562,7200077,10.39,sat5,2017-02-16 14:47:08.435562,,1530.0,2017-02-16 14:49:58.435562,340.0,5353.84678345
552,ground_site1_2,"[False, False]",2017-02-16 14:52:48.505427,7200078,10.39,sat5,2017-02-16 14:47:08.505427,,1530.0,2017-02-16 14:49:58.505427,340.0,5353.84678345
553,ground_site1_2a,"[False, False]",2017-02-16 14:52:48.576422,7200079,10.39,sat5,2017-02-16 14:47:08.576422,,1530.0,2017-02-16 14:49:58.576422,340.0,5353.84678345
554,ground_site1_2b,"[False, False]",2017-02-16 14:52:48.646068,7200080,10.39,sat5,2017-02-16 14:47:08.646068,,1530.0,2017-02-16 14:49:58.646068,340.0,5353.84678345
555,ground_site1_2c,"[False, False]",2017-02-16 14:52:48.715604,7200081,10.39,sat5,2017-02-16 14:47:08.715604,,1530.0,2017-02-16 14:49:58.715604,340.0,5353.84678345
556,ground_site1_1,"[False, False]",2017-02-16 14:55:15.125986,7200127,10.01,sat6,2017-02-16 14:49:43.125986,,1494.0,2017-02-16 14:52:29.125986,332.0,5414.47980635
557,ground_site1_1a,"[False, False]",2017-02-16 14:55:15.195237,7200128,10.01,sat6,2017-02-16 14:49:43.195237,,1494.0,2017-02-16 14:52:29.195237,332.0,5414.47980635
558,ground_site1_2,"[False, False]",2017-02-16 14:55:15.264398,7200129,10.01,sat6,2017-02-16 14:49:43.264398,,1494.0,2017-02-16 14:52:29.264398,332.0,5414.47980635
559,ground_site1_2a,"[False, False]",2017-02-16 14:55:14.333467,7200130,10.01,sat6,2017-02-16 14:49:43.333467,,1489.5,2017-02-16 14:52:28.833467,331.0,5398.17113223
